"","ensembl_id","TH-A-Control","TH-A-Mutant","TH-B-Control","TH-B-Mutant","TH-C-Control","TH-C-Mutant","external_gene_id","gene_biotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1258","ENSMUSG00000015013",95.7847095091434,85.5093774785628,106.251633805905,106.561541020637,87.6247121893432,116.492056093562,"Trappc2l","protein_coding",99.7040050161922,0.0846409941599449,0.223074838223822,0.379428692334276,0.704369547278708,0.999899393879489
"1259","ENSMUSG00000015016",60.598489689458,79.4015648015226,82.6401596268149,92.2800973786962,75.2673809831538,75.6176504466979,"Acsf3","protein_coding",77.6342238210572,0.175935437547482,0.248756098742972,0.707260800585507,0.479404420803781,0.999899393879489
"1260","ENSMUSG00000015023",142.699669268724,136.116968231182,145.301379563631,150.504444534302,131.437068284015,159.410182022769,"Ddx19a","protein_coding",144.244951984104,0.0851341939695223,0.180995425301978,0.470366551129578,0.638093157435178,0.999899393879489
"1261","ENSMUSG00000015027",18.5705049048339,23.5587060400122,12.7138707118177,21.9714517568324,17.9742999362755,29.6339440939762,"Galns","protein_coding",20.737129573958,0.614854752173549,0.467321134337954,1.31570071840342,0.188274513002306,0.999899393879489
"1263","ENSMUSG00000015083",12.7061349348864,19.1959826992692,17.2545388231811,17.5771614054659,13.4807249522067,22.4809231057751,"C8g","protein_coding",17.1159109867974,0.444358321628489,0.506450058667197,0.877398104756643,0.380270442217803,0.999899393879489
"1264","ENSMUSG00000015087",652.899856654161,638.702697084775,666.570078748156,650.35497200224,648.198191451937,657.056070773334,"Rabl6","protein_coding",652.296977785767,-0.0165408184872025,0.092020795629931,-0.179750874505831,0.857348151780798,0.999899393879489
"1265","ENSMUSG00000015092",138.790089288759,130.88170022229,125.322439873631,164.785888176243,123.573312061894,143.060419764023,"Edf1","protein_coding",137.735641564473,0.174514838315705,0.188466067894619,0.925974846640746,0.354459052265636,0.999899393879489
"1266","ENSMUSG00000015093",13.6835299298776,19.1959826992692,27.2440086681808,24.1685969325157,28.0848436504305,18.3934825410887,"Clic3","protein_coding",21.7950740702271,-0.161163892173615,0.469764863456025,-0.343073534678487,0.731543140479446,0.999899393879489
"1267","ENSMUSG00000015094",1137.68777416983,1086.31811184501,1088.85221310496,1120.54403959845,994.203465225241,1153.68009938273,"Npdc1","protein_coding",1096.88095055437,0.0598362689422017,0.0824010488453156,0.726159069340576,0.467741260730778,0.999899393879489
"1268","ENSMUSG00000015095",712.520951348628,653.535956443302,663.845677881338,736.043633853886,632.470679007695,706.105357549571,"Fbxw5","protein_coding",684.087042680737,0.0588693424810267,0.0968271143105617,0.607984064176592,0.543198043169289,0.999899393879489
"1269","ENSMUSG00000015112",8.79655495492133,7.8529020133374,16.3464052009084,13.1828710540995,22.4678749203444,17.3716223999171,"Slc25a13","protein_coding",14.3363717572547,-0.311793506974693,0.59189929179106,-0.526767832465587,0.598354823738513,0.999899393879489
"1270","ENSMUSG00000015120",634.329351749327,786.162746001889,762.832242709061,833.816594171791,704.367878752798,702.017916984885,"Ube2i","protein_coding",737.254455061625,0.143148697660129,0.10246994216118,1.39698232126415,0.162418887427444,0.999899393879489
"1271","ENSMUSG00000015126",49.8471447445542,48.8625014163216,46.3148147359073,38.4500405744568,47.1825373327233,42.9181259292069,"Tsr3","protein_coding",45.5958607888617,-0.134040646029934,0.311693013789281,-0.43004058512698,0.66716611872322,0.999899393879489
"1272","ENSMUSG00000015127",78.1915995993007,109.068083518575,86.2726941159057,97.7729603179043,90.9948934273949,81.7488112937275,"Unkl","protein_coding",90.6748403788013,0.179783201731861,0.229940053976146,0.781869877052874,0.434291049614128,0.999899393879489
"1273","ENSMUSG00000015133",5.86436996994755,16.5783486948234,8.17320260045422,8.78858070273297,17.9742999362755,8.17488112937275,"Lrrk1","protein_coding",10.9256138389344,0.0944948043803392,0.679349131474253,0.139096084770546,0.889374222052242,0.999899393879489
"1274","ENSMUSG00000015143",84.0559695692482,83.7642881422656,86.2726941159057,68.1115004461805,60.6632622849299,59.2678881879524,"Actn1","protein_coding",73.6892671244137,-0.130247269421896,0.263601302015458,-0.494107079236879,0.621230558540751,0.999899393879489
"1275","ENSMUSG00000015149",576.663047044843,573.26184697363,584.838052743613,680.016431873964,611.126197833368,616.181665126471,"Sirt2","protein_coding",607.014540265982,0.07535740777021,0.101728552769373,0.740769486233146,0.458833219529404,0.999899393879489
"1276","ENSMUSG00000015165",1531.5779571513,1482.45339118447,1516.58314919539,1487.46728393756,1607.57645055064,1472.50046342827,"Hnrnpl","protein_coding",1516.35978257461,-0.0670798739348692,0.0697884918020673,-0.961188187375074,0.336457554744442,0.999899393879489
"1277","ENSMUSG00000015176",619.668426824458,636.957607748478,649.315539924975,637.17210094814,671.789460118298,625.378406397015,"Nolc1","protein_coding",640.046923660227,-0.0303411954917267,0.0939318277288477,-0.323012936353292,0.746685444992676,0.999899393879489
"1278","ENSMUSG00000015189",1034.08390470075,1083.70047784056,902.684820539056,1024.96822445623,939.157171670397,887.996462678115,"Casd1","protein_coding",978.765176980852,0.0602308006603624,0.0951311973037152,0.633134054521252,0.526646105394601,0.999899393879489
"1279","ENSMUSG00000015202",16.6157149148514,6.1078126770402,12.7138707118177,2.19714517568324,10.110543714155,8.17488112937275,"Cnksr3","protein_coding",9.31999472048671,-1.25018221290904,0.727880906077781,-1.71756423677288,0.0858761282334874,0.999899393879489
"1280","ENSMUSG00000015214",642.148511709257,723.33952989519,659.305009769974,649.256399414398,634.71746649973,622.3128259735,"Mtmr1","protein_coding",655.179957210342,0.0442928424151971,0.0977230917902834,0.45324847591039,0.650369829574683,0.999899393879489
"1281","ENSMUSG00000015217",64.5080696694231,68.0584841155908,50.8554828472707,79.0972263245968,49.4293248247577,63.3553287526388,"Hmgb3","protein_coding",62.550652755713,0.350017485536161,0.274049046559497,1.27720745585652,0.201529015424212,0.999899393879489
"1282","ENSMUSG00000015222",16420.2359158531,16053.9493492661,15747.9451438307,18750.4369292808,17645.1455686925,16569.4621890974,"Map2","protein_coding",16864.5291826701,0.0444711615057123,0.0662109234470846,0.671658982996264,0.501800819219847,0.999899393879489
"1283","ENSMUSG00000015243",345.997828226906,426.674342724665,373.242918754076,672.326423759072,547.092754310387,419.984518021525,"Abca1","protein_coding",464.219797632772,0.262618660763174,0.312465241953933,0.840473196701643,0.400643123720084,0.999899393879489
"1284","ENSMUSG00000015247",624.555401799414,558.428587615104,622.979664879066,632.777810596774,597.645472881162,638.662588232246,"Nipsnap3b","protein_coding",612.508254333961,-0.0142974299923938,0.099579849443172,-0.143577541765144,0.885834075959498,0.999899393879489
"1285","ENSMUSG00000015289",43.9827747746066,43.62723340743,51.7636164695434,53.8300568042395,50.5527185707749,35.7651049410058,"Lage3","protein_coding",46.5869174946,-0.137705738651227,0.315970700762158,-0.435818062621202,0.662968737614612,0.999899393879489
"1286","ENSMUSG00000015290",472.081782580778,445.870325423935,451.342410269528,446.020470663698,484.182704533422,426.115678868554,"Ubl4a","protein_coding",454.268895389986,-0.0938359077476268,0.107558540959736,-0.872417075485932,0.382980888523597,0.999899393879489
"1287","ENSMUSG00000015291",2401.45950269352,2269.48868185451,2279.41539190446,2540.99839567767,2681.54087174311,2482.0982829058,"Gdi1","protein_coding",2442.50018779651,-0.0135201978389667,0.075810096025935,-0.178342972080412,0.85845363287794,0.999899393879489
"1288","ENSMUSG00000015305",363.590938136748,426.674342724665,455.883078380891,428.443309258232,298.822736440581,386.263133362862,"Sash1","protein_coding",393.27958971733,0.146973391283452,0.142765880712222,1.02947140136172,0.303258211879741,0.999899393879489
"1289","ENSMUSG00000015312",22.4800848847989,19.1959826992692,17.2545388231811,15.3800162297827,15.7275124442411,22.4809231057751,"Gadd45b","protein_coding",18.753176364508,0.0407358718698233,0.486739162175483,0.0836913793575889,0.933301811375357,0.999899393879489
"1290","ENSMUSG00000015335",23.4574798797902,28.7939740489038,30.8765431572715,23.0700243446741,38.1953873645855,25.5465035292898,"Zdhhc12","protein_coding",28.3233187207525,-0.248761480368457,0.402639725319319,-0.617826470478476,0.536689732544242,0.999899393879489
"1292","ENSMUSG00000015341",181.795469068374,151.822772257856,159.831517519994,164.785888176243,167.385668156566,160.43204216394,"Golga7","protein_coding",164.342226223829,-0.0946775633942468,0.169389074077489,-0.558935479811028,0.576205754284137,0.999899393879489
"1293","ENSMUSG00000015342",254.122698697727,239.077239072716,227.033405568173,237.29167897379,212.321417997255,344.366867574827,"Xk","protein_coding",252.368884647415,0.241184498763778,0.166772571021742,1.44618804690812,0.14812446540443,0.999899393879489
"1294","ENSMUSG00000015354",20.5252948948164,17.450893362972,40.8660130022711,18.6757339933076,20.22108742831,32.699524517491,"Pcolce2","protein_coding",25.0730911998613,-0.257157530347075,0.465562628022382,-0.552358619160282,0.580702676030967,0.999899393879489
"1295","ENSMUSG00000015357",367.500518116713,378.684385976492,405.935729155893,355.937518460685,420.149261010441,385.241273221691,"Clpx","protein_coding",385.574780990319,-0.0904697789166875,0.118193594078579,-0.765437244056902,0.444011222346148,0.999899393879489
"1296","ENSMUSG00000015363",195.478998998252,183.234380311206,209.778866744992,177.968759230343,233.665899171582,215.612489787206,"Trabd","protein_coding",202.62323237393,-0.145922189491832,0.160596560858782,-0.908625867898548,0.36354764724562,0.999899393879489
"1298","ENSMUSG00000015377",702.747001398715,774.819665315957,784.627449643606,636.073528360299,612.249591579385,688.733735149654,"Dennd6b","protein_coding",699.875161907936,-0.0002619796998191,0.111043608202632,-0.00235925060487083,0.998117592113576,0.999899393879489
"1300","ENSMUSG00000015451",7.81915995993007,5.2352680088916,5.44880173363615,5.49286293920811,5.61696873008611,5.10930070585797,"C4a","processed_transcript",5.78706034626833,-0.255451936325181,0.853448342618916,-0.299317396927967,0.76469788188618,0.999899393879489
"1301","ENSMUSG00000015452",17.5931099098427,24.4312507081608,13.6220043340904,28.5628872838822,23.5912686663616,13.2841818352307,"Ager","protein_coding",20.1807837895947,0.282228726733879,0.494300274201285,0.570966154509864,0.568022585629786,0.999899393879489
"1302","ENSMUSG00000015461",350.884803201862,327.204250555725,310.581698817261,352.641800697161,347.128667519321,323.929664751395,"Atf6b","protein_coding",335.395147590454,-0.00657349799524228,0.125093846166535,-0.0525485321355544,0.958091625672403,0.999899393879489
"1304","ENSMUSG00000015468",60.598489689458,100.342636837089,59.9368190699976,53.8300568042395,49.4293248247577,73.5739301643547,"Notch4","protein_coding",66.2852095649828,0.426870725463092,0.288855440887652,1.47780053632128,0.139461174796518,0.999899393879489
"1305","ENSMUSG00000015474",75.2594146143269,65.440850111145,81.7320260045422,101.068678081429,93.2416809194293,68.4646294584967,"Ppt2","protein_coding",80.8678798648949,-0.0946219476385058,0.254927176283832,-0.371172461947153,0.71050908260383,0.999899393879489
"1306","ENSMUSG00000015476",171.04412412347,169.273665620828,181.626724454538,195.545920635809,140.424218252153,193.131566681431,"Prrt1","protein_coding",175.174369961372,0.172340393330601,0.172475934199185,0.999214146198349,0.317690964523342,0.999899393879489
"1307","ENSMUSG00000015478",141.722274273733,132.626789558587,130.771241607268,149.405871946461,168.509061902583,157.366461740425,"Rnf5","protein_coding",146.733616838176,-0.00358748985915706,0.186071195924465,-0.0192801999327902,0.984617579158247,0.999899393879489
"1308","ENSMUSG00000015484",426.144217816189,419.693985379477,392.313724821803,409.767575264925,517.884516913939,421.006378162696,"Fam163a","protein_coding",431.135066393171,-0.0924339060972146,0.12350919200429,-0.748396978372297,0.454220744575595,0.999899393879489
"1309","ENSMUSG00000015488",1689.91594633989,2035.64671079068,1742.7084211413,1992.8106743447,2065.92109892567,2060.07004460193,"Cacfd1","protein_coding",1931.17881602403,0.148364311042994,0.0802514140709388,1.84874388520863,0.0644948035713284,0.999899393879489
"1310","ENSMUSG00000015501",1062.4283595555,1191.02347202284,1062.51633805905,1153.5012172337,1236.85651436496,1015.72898032456,"Hivep2","protein_coding",1120.3424802601,0.00117526992027678,0.0916656355607683,0.0128212706221587,0.989770386387278,0.999899393879489
"1311","ENSMUSG00000015522",822.96658578264,824.554711400427,872.716411004057,890.942368739555,979.599346527017,852.231357737109,"Arnt","protein_coding",873.835130198467,-0.0586023236752101,0.0919403837299212,-0.637394812788219,0.523867706325925,0.999899393879489
"1312","ENSMUSG00000015533",16.6157149148514,19.1959826992692,11.805737089545,14.2814436419411,8.98714996813777,7.15302098820115,"Itga2","protein_coding",13.0065082169909,0.122108132166142,0.610743862766776,0.199933457559395,0.841532623338532,0.999899393879489
"1313","ENSMUSG00000015536",601.097921919624,610.78126770402,519.45243193998,670.129278583389,657.185341420074,518.083091573998,"Mocs2","protein_coding",596.121555523514,0.0186130143516003,0.119103088227387,0.156276504905273,0.875815075155246,0.999899393879489
"1314","ENSMUSG00000015542",82.1011795792657,77.6564754652254,93.5377630940872,75.8015085610719,61.7866560309472,77.6613707290411,"Nat9","protein_coding",78.0908255766064,-0.0444433209457658,0.250091723305827,-0.177708083891357,0.858952236277834,0.999899393879489
"1315","ENSMUSG00000015568",15.6383199198601,11.3430806859318,18.1626724454538,5.49286293920811,11.2339374601722,5.10930070585797,"Lpl","protein_coding",11.163362359414,-1.02359941354441,0.656109283447479,-1.56010506080021,0.118735055824123,0.999899393879489
"1316","ENSMUSG00000015575",210.139923923121,168.40112095268,202.51379776681,186.757339933076,217.938386727341,194.153426822603,"Atp6v0e","protein_coding",196.650666020938,-0.200062557716951,0.156735715657453,-1.2764324766551,0.201802681932521,0.999899393879489
"1317","ENSMUSG00000015597",2384.84378777867,2620.25163845025,2368.41248688718,2558.57555708314,2456.86212253966,2452.46433881182,"Zfp318","protein_coding",2473.56832192512,0.0824804863204208,0.0625325954604332,1.3189998865889,0.187169150383637,0.999899393879489
"1318","ENSMUSG00000015599",419.30245285125,369.958939295006,375.967319620894,368.021816926943,369.596542439666,474.143105503619,"Ttbk1","protein_coding",396.165029439563,0.0563029850298095,0.130417455570939,0.431713567661074,0.665949605191112,0.999899393879489
"1321","ENSMUSG00000015647",26.389664864764,21.813616703715,28.1521422904534,19.7743065811492,37.0719936185683,25.5465035292898,"Lama5","protein_coding",26.4580379313233,-0.442871391467304,0.412845219404655,-1.07272985286338,0.283392342041314,0.999899393879489
"1322","ENSMUSG00000015652",8.79655495492133,5.2352680088916,7.26506897818153,7.69000811489135,4.49357498406888,2.04372028234319,"Steap1","protein_coding",5.92069922054965,-0.469787270424443,0.881592811316753,-0.532884642880386,0.594113436513006,0.999899393879489
"1324","ENSMUSG00000015656",473.059177575769,468.556486795798,526.717500918161,547.089148745128,515.637729421904,507.864490162282,"Hspa8","protein_coding",506.48742226984,0.00572585929752531,0.108907814308316,0.0525752842795604,0.95807031001504,0.999899393879489
